label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62
ok,0.0,0.0,0.0,0.23615381121635437,-0.2695489525794983,-0.018924662843346596,0.3664952218532562,-0.5925776362419128,-0.06356779485940933,0.4882805049419403,-0.8109211325645447,-0.1257653832435608,0.5823769569396973,-1.028661847114563,-0.1824917197227478,0.11948684602975845,-0.9947699904441833,-0.033480193465948105,0.24066062271595,-1.2776273488998413,-0.17491090297698975,0.39186593890190125,-1.2238057851791382,-0.28046149015426636,0.5252880454063416,-1.116917371749878,-0.3381078243255615,0.02208261750638485,-0.9945622682571411,-0.10177620500326157,0.025989478453993797,-1.3774635791778564,-0.2110285609960556,0.15322251617908478,-1.560837984085083,-0.28271883726119995,0.2941548824310303,-1.6795169115066528,-0.32998740673065186,-0.0649462416768074,-0.8774012327194214,-0.18851055204868317,-0.10457834601402283,-1.26377272605896,-0.2940884828567505,-0.05059194192290306,-1.4928072690963745,-0.353459894657135,0.02587680146098137,-1.6740282773971558,-0.39176321029663086,-0.11600818485021591,-0.6908631324768066,-0.27919209003448486,-0.15924234688282013,-0.9461405873298645,-0.3759499490261078,-0.18524421751499176,-1.162034273147583,-0.42179426550865173,-0.19736535847187042,-1.3538296222686768,-0.4515513777732849
ok,0.0,0.0,0.0,0.22507360577583313,-0.2702358663082123,-0.029839718714356422,0.3563217520713806,-0.5881259441375732,-0.0807357057929039,0.4842500388622284,-0.8029395937919617,-0.14747457206249237,0.5852066278457642,-1.0125460624694824,-0.20781011879444122,0.0945141538977623,-0.9917204976081848,-0.04024745523929596,0.2242392748594284,-1.2693473100662231,-0.18643544614315033,0.38035833835601807,-1.2125636339187622,-0.2951434552669525,0.5166218876838684,-1.1035951375961304,-0.35458117723464966,-0.001630362356081605,-0.9945554733276367,-0.10419526696205139,0.010036353953182697,-1.3763773441314697,-0.2199799120426178,0.13979436457157135,-1.558642029762268,-0.29436397552490234,0.28104355931282043,-1.6740200519561768,-0.34120967984199524,-0.08662917464971542,-0.8787781000137329,-0.18776404857635498,-0.1176128014922142,-1.2686594724655151,-0.30060961842536926,-0.05376100167632103,-1.4952181577682495,-0.36205801367759705,0.02776193618774414,-1.6749850511550903,-0.39821386337280273,-0.1366540938615799,-0.6902627348899841,-0.27597975730895996,-0.17140597105026245,-0.9456340074539185,-0.3774782717227936,-0.19668465852737427,-1.1651688814163208,-0.42594844102859497,-0.21039541065692902,-1.3630493879318237,-0.4556034207344055
ok,0.0,0.0,0.0,0.24851299822330475,-0.28126537799835205,0.006095205899327993,0.37468740344047546,-0.607235312461853,-0.025884147733449936,0.5076839327812195,-0.816312849521637,-0.08092394471168518,0.627920925617218,-0.9920516014099121,-0.13278433680534363,0.1444363296031952,-1.0061380863189697,-0.003898060182109475,0.26348671317100525,-1.2858387231826782,-0.14293219149112701,0.42221587896347046,-1.2247123718261719,-0.25331711769104004,0.5623847246170044,-1.106291651725769,-0.31537315249443054,0.06033334136009216,-0.9947167634963989,-0.08305734395980835,0.087489552795887,-1.3712924718856812,-0.18436700105667114,0.20828908681869507,-1.558705449104309,-0.2571341097354889,0.327761709690094,-1.689363956451416,-0.3073060214519501,-0.012927288189530373,-0.8732212781906128,-0.17935213446617126,-0.014034421183168888,-1.26077139377594,-0.2797870337963104,0.05750461667776108,-1.487838864326477,-0.33395373821258545,0.13399505615234375,-1.6706151962280273,-0.36891281604766846,-0.054025955498218536,-0.6870198249816895,-0.2781126797199249,-0.08134232461452484,-0.939124584197998,-0.3715655207633972,-0.09110459685325623,-1.152462124824524,-0.41285890340805054,-0.09061820805072784,-1.3445326089859009,-0.4389691948890686
ok,0.0,0.0,0.0,0.29410308599472046,-0.20863041281700134,-0.001370049430988729,0.48533710837364197,-0.49600791931152344,-0.03641155734658241,0.6598846912384033,-0.6589959263801575,-0.09487353265285492,0.8139945864677429,-0.7962226271629333,-0.14959931373596191,0.314342737197876,-0.9488723874092102,0.009991184808313847,0.5138784646987915,-1.181423306465149,-0.13172650337219238,0.6684091091156006,-1.0678362846374512,-0.2505835294723511,0.7842146754264832,-0.9096358418464661,-0.31916317343711853,0.23014169931411743,-0.9709779024124146,-0.06508980691432953,0.32871463894844055,-1.3377206325531006,-0.1662457138299942,0.46663984656333923,-1.5387442111968994,-0.25595560669898987,0.589930534362793,-1.7006350755691528,-0.32279330492019653,0.1367579698562622,-0.8801910877227783,-0.15861383080482483,0.2025727778673172,-1.273262858390808,-0.26076653599739075,0.28561362624168396,-1.5123916864395142,-0.3337721824645996,0.3644627630710602,-1.7141590118408203,-0.3848226070404053,0.061191532760858536,-0.7153227925300598,-0.25460246205329895,0.08680999279022217,-0.9782809615135193,-0.3498072624206543,0.10446114838123322,-1.1969373226165771,-0.396019846200943,0.12397437542676926,-1.397058367729187,-0.42788442969322205
ok,0.0,0.0,0.0,0.31594327092170715,-0.1586136668920517,-0.021656472235918045,0.5285481810569763,-0.3862837553024292,-0.06760826706886292,0.709563136100769,-0.5095500946044922,-0.13701489567756653,0.8796311616897583,-0.6394403576850891,-0.20165763795375824,0.39340394735336304,-0.891788125038147,0.017861369997262955,0.59122633934021,-1.0818098783493042,-0.13119441270828247,0.7242069840431213,-0.9306184649467468,-0.25720229744911194,0.8188134431838989,-0.7460941076278687,-0.32542845606803894,0.31208810210227966,-0.9486736059188843,-0.051181089133024216,0.43840542435646057,-1.3027257919311523,-0.14574812352657318,0.5985831022262573,-1.4674072265625,-0.22859005630016327,0.753210723400116,-1.5748809576034546,-0.2888849079608917,0.2050878256559372,-0.8937610387802124,-0.14429430663585663,0.2835644483566284,-1.2828394174575806,-0.24023550748825073,0.38631677627563477,-1.5165578126907349,-0.3075502812862396,0.4959898293018341,-1.6878496408462524,-0.35183200240135193,0.10280381888151169,-0.7540997266769409,-0.2433442920446396,0.14524532854557037,-1.0421513319015503,-0.3234371542930603,0.1800893247127533,-1.2708379030227661,-0.3570576608181,0.21724048256874084,-1.4605748653411865,-0.3792319595813751
ok,0.0,0.0,0.0,0.33238935470581055,-0.08311057090759277,-0.024266989901661873,0.5784220695495605,-0.2492446005344391,-0.06692472845315933,0.7679430842399597,-0.3594813942909241,-0.13399744033813477,0.9394659996032715,-0.5055219531059265,-0.1969596892595291,0.49287065863609314,-0.7993031144142151,0.030117085203528404,0.702660858631134,-0.9706896543502808,-0.11287274956703186,0.8219932913780212,-0.8441853523254395,-0.23213829100131989,0.902156412601471,-0.6713587045669556,-0.29356420040130615,0.40766552090644836,-0.912373960018158,-0.0371832400560379,0.5596663951873779,-1.2623296976089478,-0.12670719623565674,0.7196820974349976,-1.4060956239700317,-0.20517617464065552,0.8725833892822266,-1.4880813360214233,-0.2587529718875885,0.2839975655078888,-0.9247665405273438,-0.12965001165866852,0.3814322352409363,-1.3197529315948486,-0.21846219897270203,0.49487823247909546,-1.5487630367279053,-0.2811039984226227,0.6210647821426392,-1.713639497756958,-0.32004812359809875,0.1551215648651123,-0.8510748147964478,-0.2288382351398468,0.20442870259284973,-1.172236680984497,-0.2986242473125458,0.24759510159492493,-1.41582190990448,-0.32427307963371277,0.29819363355636597,-1.6154615879058838,-0.33940333127975464
ok,0.0,0.0,0.0,0.33788836002349854,-0.05893274396657944,-0.01331540197134018,0.5938124060630798,-0.20400626957416534,-0.04461875557899475,0.7831647396087646,-0.31391727924346924,-0.10349097847938538,0.9551487565040588,-0.45916107296943665,-0.15816651284694672,0.527313232421875,-0.7641009092330933,0.06738940626382828,0.7301912903785706,-0.9197850227355957,-0.06453583389520645,0.847678542137146,-0.7977576851844788,-0.18120558559894562,0.926348865032196,-0.6317811012268066,-0.242241770029068,0.45155978202819824,-0.8922387957572937,-0.0019284122390672565,0.6182993650436401,-1.2170350551605225,-0.07605552673339844,0.7877610921859741,-1.3556500673294067,-0.14804932475090027,0.9481018781661987,-1.4390531778335571,-0.1996505856513977,0.33314353227615356,-0.9249076247215271,-0.0977943018078804,0.44196170568466187,-1.3000843524932861,-0.17302440106868744,0.5562713146209717,-1.5238137245178223,-0.22655154764652252,0.6835647225379944,-1.6832770109176636,-0.26161909103393555,0.20007435977458954,-0.8727890253067017,-0.20115114748477936,0.2561793923377991,-1.1843335628509521,-0.2620718777179718,0.3082006275653839,-1.417611837387085,-0.28115174174308777,0.3689388930797577,-1.6079747676849365,-0.2921803593635559
ok,0.0,0.0,0.0,0.3515549302101135,-0.03257672116160393,-0.018630165606737137,0.6205244660377502,-0.14267824590206146,-0.04705250263214111,0.7967258095741272,-0.2588159739971161,-0.10273764282464981,0.9468872547149658,-0.4330880045890808,-0.15176130831241608,0.5510566830635071,-0.7427234649658203,0.08312638103961945,0.7486494183540344,-0.9179021120071411,-0.051441092044115067,0.8554291725158691,-0.7980870008468628,-0.17263057827949524,0.9159145355224609,-0.6252148151397705,-0.2319759577512741,0.47789421677589417,-0.8781748414039612,0.020642094314098358,0.6619085073471069,-1.200692057609558,-0.04461417347192764,0.8340219259262085,-1.3352530002593994,-0.11339104920625687,0.9948317408561707,-1.4141595363616943,-0.16221821308135986,0.36559605598449707,-0.9298645257949829,-0.071237713098526,0.4891522526741028,-1.2995781898498535,-0.1346687376499176,0.6088181138038635,-1.5080753564834595,-0.1819279044866562,0.7349596619606018,-1.6411170959472656,-0.2118949294090271,0.2317018210887909,-0.9025039076805115,-0.17299096286296844,0.3122277855873108,-1.2119226455688477,-0.22086958587169647,0.3742981553077698,-1.4318312406539917,-0.23229672014713287,0.4406315088272095,-1.5975412130355835,-0.23708578944206238
ok,0.0,0.0,0.0,0.3459455370903015,-0.03725579008460045,-0.010212931782007217,0.60102379322052,-0.15402884781360626,-0.02925400249660015,0.7584921717643738,-0.26855456829071045,-0.0759747251868248,0.8853310346603394,-0.45098012685775757,-0.1143602654337883,0.5182844996452332,-0.7575071454048157,0.09470831602811813,0.7173720598220825,-0.9354820847511292,-0.034157637506723404,0.8204715251922607,-0.8129534721374512,-0.1484108418226242,0.8744762539863586,-0.6381301283836365,-0.20132766664028168,0.4503149092197418,-0.8922866582870483,0.032265204936265945,0.6165920495986938,-1.2262675762176514,-0.0255795456469059,0.7835599780082703,-1.361384391784668,-0.08442708104848862,0.938575029373169,-1.4347777366638184,-0.12459882348775864,0.34606853127479553,-0.9436827898025513,-0.05947314575314522,0.45515120029449463,-1.3150707483291626,-0.11485821008682251,0.5729907751083374,-1.52401602268219,-0.1528148055076599,0.6958675980567932,-1.6575407981872559,-0.17522220313549042,0.22312648594379425,-0.9170534610748291,-0.16122421622276306,0.288891077041626,-1.2292033433914185,-0.2034318745136261,0.34432467818260193,-1.450196385383606,-0.2095584273338318,0.40330901741981506,-1.61600661277771,-0.20890431106090546
ok,0.0,0.0,0.0,0.336526095867157,-0.0877988189458847,0.09072175621986389,0.5503566861152649,-0.27710744738578796,0.1136951893568039,0.7070969939231873,-0.35905376076698303,0.09342824667692184,0.8666348457336426,-0.4050944447517395,0.07810012996196747,0.5228590369224548,-0.8182932138442993,0.16490766406059265,0.7682173252105713,-0.9710097312927246,0.05650598183274269,0.8615617752075195,-0.7600033283233643,-0.04431808739900589,0.8793409466743469,-0.5260151028633118,-0.0949772372841835,0.49430614709854126,-0.867814302444458,0.05059366300702095,0.7021839618682861,-1.249530553817749,0.008501575328409672,0.8817943930625916,-1.4316071271896362,-0.05595913156867027,1.0149081945419312,-1.5625829696655273,-0.11200127005577087,0.43450257182121277,-0.8326303958892822,-0.08417634665966034,0.5934959650039673,-1.2434149980545044,-0.13245069980621338,0.7114561796188354,-1.5051727294921875,-0.19311510026454926,0.8065807819366455,-1.717228651046753,-0.2458108812570572,0.36696773767471313,-0.7336365580558777,-0.21808286011219025,0.45501017570495605,-1.0273239612579346,-0.2779693007469177,0.5093716382980347,-1.2518991231918335,-0.31067797541618347,0.5538449883460999,-1.456101894378662,-0.3392890691757202
ok,0.0,0.0,0.0,0.40296006202697754,-0.13506248593330383,0.13755138218402863,0.6182827949523926,-0.32653895020484924,0.16396912932395935,0.8052721619606018,-0.39443325996398926,0.13949894905090332,0.9988303780555725,-0.398916631937027,0.11844629794359207,0.5413503646850586,-0.8391867876052856,0.17505957186222076,0.8578764796257019,-0.9539961814880371,0.05131760984659195,0.9593089818954468,-0.742426335811615,-0.0653710886836052,0.9812051057815552,-0.5019399523735046,-0.13006602227687836,0.5076379179954529,-0.8609310984611511,0.0331864170730114,0.799374520778656,-1.236393928527832,-0.026277996599674225,1.0101968050003052,-1.399647831916809,-0.1001402959227562,1.1672393083572388,-1.5092717409133911,-0.1635967344045639,0.4589836001396179,-0.7763189077377319,-0.12422103434801102,0.697036862373352,-1.206836223602295,-0.1816941648721695,0.8388363718986511,-1.460868000984192,-0.24591714143753052,0.9563956260681152,-1.6655689477920532,-0.30475297570228577,0.425822377204895,-0.6314046382904053,-0.2755710780620575,0.5501223802566528,-0.919879674911499,-0.3453752100467682,0.6299279928207397,-1.1563864946365356,-0.38795095682144165,0.7040676474571228,-1.3736608028411865,-0.42617926001548767
ok,0.0,0.0,0.0,0.40345299243927,-0.09789349138736725,0.11104129254817963,0.649215817451477,-0.2882007956504822,0.12947367131710052,0.8434514999389648,-0.356714129447937,0.09827069938182831,1.0230145454406738,-0.39785367250442505,0.06918852031230927,0.6050068140029907,-0.7837260961532593,0.16146163642406464,0.8877089023590088,-0.927843451499939,0.03292396292090416,0.990818202495575,-0.7184069156646729,-0.09099790453910828,1.0297014713287354,-0.4827992022037506,-0.15928536653518677,0.5599449872970581,-0.8278992176055908,0.03231946378946304,0.8204962015151978,-1.1965153217315674,-0.030291009694337845,1.0336333513259888,-1.359789252281189,-0.11039748042821884,1.2018885612487793,-1.474410057067871,-0.176734060049057,0.4837575852870941,-0.7766000628471375,-0.11473561078310013,0.6908165216445923,-1.1896371841430664,-0.17248040437698364,0.8295354843139648,-1.437110424041748,-0.23789182305335999,0.9490278363227844,-1.6346937417984009,-0.2949291467666626,0.41040363907814026,-0.6540511846542358,-0.25928086042404175,0.5227999091148376,-0.9366735219955444,-0.3215695023536682,0.5964095592498779,-1.1606636047363281,-0.35626792907714844,0.6599206924438477,-1.3629499673843384,-0.38720616698265076
ok,0.0,0.0,0.0,0.37083858251571655,-0.07257820665836334,0.05549944192171097,0.6149497032165527,-0.2419813573360443,0.05136903002858162,0.7966619729995728,-0.3046105206012726,0.008728734217584133,0.96845543384552,-0.3559753894805908,-0.031344227492809296,0.5969549417495728,-0.7664628028869629,0.10182348638772964,0.8373308777809143,-0.8987138867378235,-0.023932911455631256,0.9285988807678223,-0.7034074664115906,-0.13753636181354523,0.9734609127044678,-0.49689748883247375,-0.19875405728816986,0.5463408827781677,-0.8375608325004578,-0.0018626602832227945,0.7728204131126404,-1.1855342388153076,-0.06486699730157852,0.958101212978363,-1.3470268249511719,-0.13918980956077576,1.114582896232605,-1.4594717025756836,-0.20129899680614471,0.4495183527469635,-0.8215844035148621,-0.12561479210853577,0.608119785785675,-1.2250546216964722,-0.19138123095035553,0.732713520526886,-1.473656415939331,-0.26120898127555847,0.8492818474769592,-1.6627767086029053,-0.31804198026657104,0.33927154541015625,-0.730065643787384,-0.2502543330192566,0.4267314374446869,-1.0336143970489502,-0.31629252433776855,0.48729363083839417,-1.2640986442565918,-0.35230255126953125,0.539398193359375,-1.4625794887542725,-0.38308605551719666
